Identifier,Relevance,FullStatement,URI
02ed9438-bc4c-11e8-8f9a-0242ac120003,54,Identify a null hypothesis and its alternative,http://frameworks.act.org/uri/02ed9438-bc4c-11e8-8f9a-0242ac120003
0227abc4-bc4c-11e8-b039-0242ac120003,54,Add fractions with like denominators and a sum less than 1,http://frameworks.act.org/uri/0227abc4-bc4c-11e8-b039-0242ac120003
0117cbce-bc4c-11e8-bc71-0242ac120003,54,Identify and name 3-D shapes with triangular faces,http://frameworks.act.org/uri/0117cbce-bc4c-11e8-bc71-0242ac120003
02050060-bc4c-11e8-a41e-0242ac120003,54,Representing sets of numbers in vectors and matrices,http://frameworks.act.org/uri/02050060-bc4c-11e8-a41e-0242ac120003
02f7356a-bc4c-11e8-b053-0242ac120003,54,Determine the expected value for a random variable,http://frameworks.act.org/uri/02f7356a-bc4c-11e8-b053-0242ac120003
026c8d7a-bc4c-11e8-8f05-0242ac120003,54,Expand linear expressions with rational coefficients,http://frameworks.act.org/uri/026c8d7a-bc4c-11e8-8f05-0242ac120003
017a1f5e-bc4c-11e8-8ca0-0242ac120003,54,Convert between degree and radian measures of angles,http://frameworks.act.org/uri/017a1f5e-bc4c-11e8-8ca0-0242ac120003
0149ec1c-bc4c-11e8-9139-0242ac120003,53,Differentiate between straight and curved lines,http://frameworks.act.org/uri/0149ec1c-bc4c-11e8-9139-0242ac120003
02e3afea-bc4c-11e8-858b-0242ac120003,53,Determine the standard deviation of a set of data,http://frameworks.act.org/uri/02e3afea-bc4c-11e8-858b-0242ac120003
014a0d5a-bc4c-11e8-a23a-0242ac120003,53,Differentiate between open and closed figures,http://frameworks.act.org/uri/014a0d5a-bc4c-11e8-a23a-0242ac120003
018fea8c-bc4c-11e8-8cf4-0242ac120003,53,"Compare, add, and subtract lengths to solve problems about length",http://frameworks.act.org/uri/018fea8c-bc4c-11e8-8cf4-0242ac120003
01e0e694-bc4c-11e8-9162-0242ac120003,53,Understand that ten hundredths make one tenth,http://frameworks.act.org/uri/01e0e694-bc4c-11e8-9162-0242ac120003
01dbd55a-bc4c-11e8-a33a-0242ac120003,53,"Write decimals using expanded, exponential form",http://frameworks.act.org/uri/01dbd55a-bc4c-11e8-a33a-0242ac120003
0228cbee-bc4c-11e8-8ff6-0242ac120003,53,Subtract fractions with denominators of 10 and/or 100,http://frameworks.act.org/uri/0228cbee-bc4c-11e8-8ff6-0242ac120003
0249ae36-bc4c-11e8-a01f-0242ac120003,53,Write compound equations and inequalities from graphs,http://frameworks.act.org/uri/0249ae36-bc4c-11e8-a01f-0242ac120003
01fcb018-bc4c-11e8-9376-0242ac120003,53,Understanding and using rational exponents and irrational numbers,http://frameworks.act.org/uri/01fcb018-bc4c-11e8-9376-0242ac120003
011b76e8-bc4c-11e8-bd81-0242ac120003,53,Understand and identify cross sections of 3-D figures,http://frameworks.act.org/uri/011b76e8-bc4c-11e8-bd81-0242ac120003
0117ab4e-bc4c-11e8-ab16-0242ac120003,53,Identify and name 3-D shapes with rectangular faces,http://frameworks.act.org/uri/0117ab4e-bc4c-11e8-ab16-0242ac120003
01d0ff68-bc4c-11e8-8611-0242ac120003,52,Count forward and backward over powers of 10,http://frameworks.act.org/uri/01d0ff68-bc4c-11e8-8611-0242ac120003
0263418e-bc4c-11e8-a245-0242ac120003,52,Understand that there are 60 minutes in one hour,http://frameworks.act.org/uri/0263418e-bc4c-11e8-a245-0242ac120003
02c1f576-bc4c-11e8-a775-0242ac120003,52,Understanding ratios that describe parts per 100,http://frameworks.act.org/uri/02c1f576-bc4c-11e8-a775-0242ac120003
02f143c6-bc4c-11e8-89ad-0242ac120003,52,Explain the advantages of random sampling produces,http://frameworks.act.org/uri/02f143c6-bc4c-11e8-89ad-0242ac120003
01165e88-bc4c-11e8-8c4a-0242ac120003,52,Understand that a cube is a common 3-D shape,http://frameworks.act.org/uri/01165e88-bc4c-11e8-8c4a-0242ac120003
01192f46-bc4c-11e8-a535-0242ac120003,52,(ERROR) Use unsystematic trial and error,http://frameworks.act.org/uri/01192f46-bc4c-11e8-a535-0242ac120003
01c419ba-bc4c-11e8-aadf-0242ac120003,52,Count forward and backward by 10s within 100,http://frameworks.act.org/uri/01c419ba-bc4c-11e8-aadf-0242ac120003
02367a6e-bc4c-11e8-8777-0242ac120003,52,"Add and subtract whole numbers greater than 1,000 with fluency",http://frameworks.act.org/uri/02367a6e-bc4c-11e8-8777-0242ac120003
01ac01ae-bc4c-11e8-8f0e-0242ac120003,52,"Using hand tools and/or software, bisect a segment",http://frameworks.act.org/uri/01ac01ae-bc4c-11e8-8f0e-0242ac120003
0202095a-bc4c-11e8-8edf-0242ac120003,52,Understand and order absolute values of integers,http://frameworks.act.org/uri/0202095a-bc4c-11e8-8edf-0242ac120003
0142dac6-bc4c-11e8-9db9-0242ac120003,52,Understanding coins and currency in the US monetary system,http://frameworks.act.org/uri/0142dac6-bc4c-11e8-9db9-0242ac120003
01d16502-bc4c-11e8-ad70-0242ac120003,52,Count forward by a composite unit over thousands,http://frameworks.act.org/uri/01d16502-bc4c-11e8-ad70-0242ac120003
0293f3a6-bc4c-11e8-8115-0242ac120003,52,Understand that division by 0 cannot be determined,http://frameworks.act.org/uri/0293f3a6-bc4c-11e8-8115-0242ac120003
0264bc58-bc4c-11e8-a2df-0242ac120003,52,Understand that there are 365 days in one year,http://frameworks.act.org/uri/0264bc58-bc4c-11e8-a2df-0242ac120003
016bd700-bc4c-11e8-8693-0242ac120003,52,Understand that one full rotation is 360 degrees,http://frameworks.act.org/uri/016bd700-bc4c-11e8-8693-0242ac120003
d3f4ebae-e346-532e-9a11-dc0b0117845a,51,Mean and Standard Deviation of a Probability Distribution,http://frameworks.act.org/ims/case/v1p0/d3f4ebae-e346-532e-9a11-dc0b0117845a
01a11988-bc4c-11e8-89f9-0242ac120003,51,Write and interpret symbolic notation for 2-line angles,http://frameworks.act.org/uri/01a11988-bc4c-11e8-89f9-0242ac120003
02b74d56-bc4c-11e8-a599-0242ac120003,51,Divide polynomials using synthetic division,http://frameworks.act.org/uri/02b74d56-bc4c-11e8-a599-0242ac120003
02aabdd4-bc4c-11e8-8071-0242ac120003,51,Calculate change owed and round monetary values,http://frameworks.act.org/uri/02aabdd4-bc4c-11e8-8071-0242ac120003
024a102e-bc4c-11e8-9db5-0242ac120003,51,Solve and graph multistep and compound inequalities,http://frameworks.act.org/uri/024a102e-bc4c-11e8-9db5-0242ac120003
01fb26da-bc4c-11e8-81d2-0242ac120003,51,Understand and use negative integer and 0 exponents,http://frameworks.act.org/uri/01fb26da-bc4c-11e8-81d2-0242ac120003
01e20cf4-bc4c-11e8-9d51-0242ac120003,51,Multiply and divide numbers by powers of 10,http://frameworks.act.org/uri/01e20cf4-bc4c-11e8-9d51-0242ac120003
01da0572-bc4c-11e8-a229-0242ac120003,51,Read and recite decimal names to the hundredths,http://frameworks.act.org/uri/01da0572-bc4c-11e8-a229-0242ac120003
02b70d96-bc4c-11e8-8cf1-0242ac120003,51,Factor polynomials using a variety of methods,http://frameworks.act.org/uri/02b70d96-bc4c-11e8-8cf1-0242ac120003
46d452c5-9730-5556-a6fa-80ab01e0b8c7,51,Trigonometric and Inverse Trigonometric Functions,http://frameworks.act.org/ims/case/v1p0/46d452c5-9730-5556-a6fa-80ab01e0b8c7
0187f322-bc4c-11e8-9bf0-0242ac120003,51,Align and directly compare the lengths of two objects,http://frameworks.act.org/uri/0187f322-bc4c-11e8-9bf0-0242ac120003
029cd8fe-bc4c-11e8-8c62-0242ac120003,51,Multiply or divide by using expanded algorithms,http://frameworks.act.org/uri/029cd8fe-bc4c-11e8-8c62-0242ac120003
019d2030-bc4c-11e8-a882-0242ac120003,51,Draw and label parallel lines and line segments,http://frameworks.act.org/uri/019d2030-bc4c-11e8-a882-0242ac120003
0263ec1a-bc4c-11e8-9957-0242ac120003,51,Understand that there are 24 hours in one day,http://frameworks.act.org/uri/0263ec1a-bc4c-11e8-9957-0242ac120003
0276db5e-bc4c-11e8-bf62-0242ac120003,51,Identify functions and relations as linear or nonlinear,http://frameworks.act.org/uri/0276db5e-bc4c-11e8-bf62-0242ac120003
0142790a-bc4c-11e8-bea7-0242ac120003,51,Graph an image and its reflection on the coordinate plane,http://frameworks.act.org/uri/0142790a-bc4c-11e8-bea7-0242ac120003
020e9f12-bc4c-11e8-aae7-0242ac120003,50,Write numerals 0-1000 in expanded notation,http://frameworks.act.org/uri/020e9f12-bc4c-11e8-aae7-0242ac120003
024d7ce6-bc4c-11e8-9a47-0242ac120003,50,Graph a line from an equation in standard form,http://frameworks.act.org/uri/024d7ce6-bc4c-11e8-9a47-0242ac120003
01dada42-bc4c-11e8-9762-0242ac120003,50,Read and recite decimal names to the thousandths,http://frameworks.act.org/uri/01dada42-bc4c-11e8-9762-0242ac120003
0202d2b8-bc4c-11e8-9bea-0242ac120003,50,Understanding rational numbers that may be less than 0,http://frameworks.act.org/uri/0202d2b8-bc4c-11e8-9bea-0242ac120003
027c5822-bc4c-11e8-9b1f-0242ac120003,50,Identify and interpret end behavior of functions,http://frameworks.act.org/uri/027c5822-bc4c-11e8-9b1f-0242ac120003
01abbfb4-bc4c-11e8-b3a0-0242ac120003,50,"Using hand tools and/or software, copy a segment",http://frameworks.act.org/uri/01abbfb4-bc4c-11e8-b3a0-0242ac120003
014594be-bc4c-11e8-87c8-0242ac120003,50,Know the value in dollars of coins and bills,http://frameworks.act.org/uri/014594be-bc4c-11e8-87c8-0242ac120003
017e2c02-bc4c-11e8-bd37-0242ac120003,50,Make new and varied pictures from 2-D shapes,http://frameworks.act.org/uri/017e2c02-bc4c-11e8-bd37-0242ac120003
02497006-bc4c-11e8-9a60-0242ac120003,50,Graph compound linear equations and inequalities,http://frameworks.act.org/uri/02497006-bc4c-11e8-9a60-0242ac120003
0174f79a-bc4c-11e8-9fc9-0242ac120003,50,Understanding properties of and relationships of circles,http://frameworks.act.org/uri/0174f79a-bc4c-11e8-9fc9-0242ac120003
02c491b4-bc4c-11e8-9e1d-0242ac120003,50,Understand a ratio expressed in ratio notation,http://frameworks.act.org/uri/02c491b4-bc4c-11e8-9e1d-0242ac120003
01ac21b6-bc4c-11e8-b03c-0242ac120003,49,"Using hand tools and/or software, bisect an angle",http://frameworks.act.org/uri/01ac21b6-bc4c-11e8-b03c-0242ac120003
0290ed8c-bc4c-11e8-9eac-0242ac120003,49,Estimate and solve fraction multiplication problems,http://frameworks.act.org/uri/0290ed8c-bc4c-11e8-9eac-0242ac120003
37a70eaf-bb52-5f79-8640-41553f45acf1,49,"Numbers, Mathematical Language and Formulas",http://frameworks.act.org/ims/case/v1p0/37a70eaf-bb52-5f79-8640-41553f45acf1
0223fbb4-bc4c-11e8-be44-0242ac120003,49,Add and subtract decimals to the hundredths and whole numbers,http://frameworks.act.org/uri/0223fbb4-bc4c-11e8-be44-0242ac120003
01c3d7f2-bc4c-11e8-8ccf-0242ac120003,49,Counting forward and backward by powers of 10,http://frameworks.act.org/uri/01c3d7f2-bc4c-11e8-8ccf-0242ac120003
014298b8-bc4c-11e8-b318-0242ac120003,49,Graph an image and its rotation on the coordinate plane,http://frameworks.act.org/uri/014298b8-bc4c-11e8-b318-0242ac120003
dafd11b0-7981-50c3-8b40-27e67f8ff08e,48,Improper Fractions and Mixed Numbers,http://frameworks.act.org/ims/case/v1p0/dafd11b0-7981-50c3-8b40-27e67f8ff08e
0228abf0-bc4c-11e8-859c-0242ac120003,48,Add fractions with denominators of 10 and/or 100,http://frameworks.act.org/uri/0228abf0-bc4c-11e8-859c-0242ac120003
c359d707-599f-5a91-9e5a-0d62929bd160,48,Systems of Linear Equations and Matrices,http://frameworks.act.org/ims/case/v1p0/c359d707-599f-5a91-9e5a-0d62929bd160
a91035da-898b-525b-a91f-8d19fe0df1f2,48,Systems of Linear Equations and Matrices,http://frameworks.act.org/ims/case/v1p0/a91035da-898b-525b-a91f-8d19fe0df1f2
02e3d3b2-bc4c-11e8-a4bb-0242ac120003,48,"Creating and interpreting tables, charts, and graphs",http://frameworks.act.org/uri/02e3d3b2-bc4c-11e8-a4bb-0242ac120003
026bb6e8-bc4c-11e8-a4b0-0242ac120003,48,Simplify an expression by adding and subtracting any number of monomials,http://frameworks.act.org/uri/026bb6e8-bc4c-11e8-a4b0-0242ac120003
01ff98f0-bc4c-11e8-9623-0242ac120003,48,Understanding integers that may be less than 0,http://frameworks.act.org/uri/01ff98f0-bc4c-11e8-9623-0242ac120003
01d1c772-bc4c-11e8-a69d-0242ac120003,48,Understanding numbers as they relate to quantities,http://frameworks.act.org/uri/01d1c772-bc4c-11e8-a69d-0242ac120003
0225c58e-bc4c-11e8-8188-0242ac120003,48,Add a decimal number and a whole number with fluency,http://frameworks.act.org/uri/0225c58e-bc4c-11e8-8188-0242ac120003
016af95c-bc4c-11e8-bd8c-0242ac120003,48,Directly align and compare two 2-line angles,http://frameworks.act.org/uri/016af95c-bc4c-11e8-bd8c-0242ac120003
01fa1074-bc4c-11e8-b9b9-0242ac120003,47,Understand and use positive integer exponents,http://frameworks.act.org/uri/01fa1074-bc4c-11e8-b9b9-0242ac120003
ba5c8c41-1121-59fc-a0a6-bc7ed1d1ef6f,47,Problem-Solving Methods and Processes,http://frameworks.act.org/ims/case/v1p0/ba5c8c41-1121-59fc-a0a6-bc7ed1d1ef6f
0276bc32-bc4c-11e8-a7b6-0242ac120003,47,Distinguish between functions and relations,http://frameworks.act.org/uri/0276bc32-bc4c-11e8-a7b6-0242ac120003
02cd73d8-bc4c-11e8-a7ac-0242ac120003,47,Create and solve radical and rational equations,http://frameworks.act.org/uri/02cd73d8-bc4c-11e8-a7ac-0242ac120003
0197f70e-bc4c-11e8-90d1-0242ac120003,47,Prove theorems about lines and angles,http://frameworks.act.org/uri/0197f70e-bc4c-11e8-90d1-0242ac120003
026d2ce4-bc4c-11e8-8a7b-0242ac120003,47,Recognize expressions and their parts,http://frameworks.act.org/uri/026d2ce4-bc4c-11e8-8a7b-0242ac120003
027320a4-bc4c-11e8-8b8f-0242ac120003,47,Generate and identify rules of patterns,http://frameworks.act.org/uri/027320a4-bc4c-11e8-8b8f-0242ac120003
01abe12e-bc4c-11e8-96e4-0242ac120003,47,"Using hand tools and/or software, copy an angle",http://frameworks.act.org/uri/01abe12e-bc4c-11e8-96e4-0242ac120003
dae69324-3533-5e85-a911-160d21d2fdcc,47,"Probability, Statistics, and Graphs",http://frameworks.act.org/ims/case/v1p0/dae69324-3533-5e85-a911-160d21d2fdcc
02549238-bc4c-11e8-925b-0242ac120003,47,Solving systems of equations and inequalities,http://frameworks.act.org/uri/02549238-bc4c-11e8-925b-0242ac120003
01978efe-bc4c-11e8-97df-0242ac120003,47,Prove theorems about lines and angles,http://frameworks.act.org/uri/01978efe-bc4c-11e8-97df-0242ac120003
05b1da69-7048-56df-afe4-d3fcb6f7234e,47,"Row Space, Column Space and Nullspace",http://frameworks.act.org/ims/case/v1p0/05b1da69-7048-56df-afe4-d3fcb6f7234e
01d8043e-bc4c-11e8-bfa6-0242ac120003,47,Read and recite decimal names to the tenths,http://frameworks.act.org/uri/01d8043e-bc4c-11e8-bfa6-0242ac120003
015d87e0-bc4c-11e8-9b7f-0242ac120003,47,Understand that area can be partitioned,http://frameworks.act.org/uri/015d87e0-bc4c-11e8-9b7f-0242ac120003
017abdc4-bc4c-11e8-9dc8-0242ac120003,47,Find circumcenters and incenters of triangles,http://frameworks.act.org/uri/017abdc4-bc4c-11e8-9dc8-0242ac120003
02b6299e-bc4c-11e8-b9ec-0242ac120003,47,Solve polynomials and apply solutions,http://frameworks.act.org/uri/02b6299e-bc4c-11e8-b9ec-0242ac120003
01e0a47c-bc4c-11e8-89d2-0242ac120003,47,Understand that ten tenths make one whole,http://frameworks.act.org/uri/01e0a47c-bc4c-11e8-89d2-0242ac120003
f1f3266c-4aa7-5981-823b-221ae2c2d51b,47,"Diagonal, Triangular and Symmetric Matrices",http://frameworks.act.org/ims/case/v1p0/f1f3266c-4aa7-5981-823b-221ae2c2d51b
b96351b9-04ec-575f-be5f-dba4168ba193,47,"Probability, Statistics, and Graphs",http://frameworks.act.org/ims/case/v1p0/b96351b9-04ec-575f-be5f-dba4168ba193
02dd2a44-bc4c-11e8-9a87-0242ac120003,47,Understand the concept of correlation,http://frameworks.act.org/uri/02dd2a44-bc4c-11e8-9a87-0242ac120003
0235fd0a-bc4c-11e8-8a00-0242ac120003,46,"Add and subtract whole numbers within 1,000 with fluency",http://frameworks.act.org/uri/0235fd0a-bc4c-11e8-8a00-0242ac120003
0207dad8-bc4c-11e8-9971-0242ac120003,46,Compute with vectors and scalars,http://frameworks.act.org/uri/0207dad8-bc4c-11e8-9971-0242ac120003
02d30a8c-bc4c-11e8-b002-0242ac120003,46,Identify iterative and recursive functions,http://frameworks.act.org/uri/02d30a8c-bc4c-11e8-b002-0242ac120003
02b72da8-bc4c-11e8-817c-0242ac120003,46,Divide polynomials using long division,http://frameworks.act.org/uri/02b72da8-bc4c-11e8-817c-0242ac120003
2a461213-87d6-569c-97cd-238907a61291,46,"Group, Sort, and Order Objects",http://frameworks.act.org/ims/case/v1p0/2a461213-87d6-569c-97cd-238907a61291
8ccf6dd0-a406-5b71-bf2a-db0fa67bc49f,46,"Sets, Combinatorics, and Probability",http://frameworks.act.org/ims/case/v1p0/8ccf6dd0-a406-5b71-bf2a-db0fa67bc49f
02b00a64-bc4c-11e8-a2f1-0242ac120003,46,"Add, subtract, multiply and divide complex numbers",http://frameworks.act.org/uri/02b00a64-bc4c-11e8-a2f1-0242ac120003
02eb2afe-bc4c-11e8-8db5-0242ac120003,46,Identify and develop statistical questions,http://frameworks.act.org/uri/02eb2afe-bc4c-11e8-8db5-0242ac120003
011ac306-bc4c-11e8-a228-0242ac120003,46,Build and apply units of units of shapes,http://frameworks.act.org/uri/011ac306-bc4c-11e8-a228-0242ac120003
02e8cfac-bc4c-11e8-8771-0242ac120003,45,Interpret box-and-whisker plots,http://frameworks.act.org/uri/02e8cfac-bc4c-11e8-8771-0242ac120003
024c7bc0-bc4c-11e8-9576-0242ac120003,45,Understand the concept of an inequality,http://frameworks.act.org/uri/024c7bc0-bc4c-11e8-9576-0242ac120003
014babe2-bc4c-11e8-b17c-0242ac120003,45,Identify and name polygons with 3-6 sides,http://frameworks.act.org/uri/014babe2-bc4c-11e8-b17c-0242ac120003
01e915f8-bc4c-11e8-b008-0242ac120003,45,Investigate and generate equivalent fractions,http://frameworks.act.org/uri/01e915f8-bc4c-11e8-b008-0242ac120003
0123ba56-bc4c-11e8-bbe8-0242ac120003,45,Add and subtract to solve problems about filling volume,http://frameworks.act.org/uri/0123ba56-bc4c-11e8-bbe8-0242ac120003
01ff609c-bc4c-11e8-b10e-0242ac120003,45,Understanding numbers that may be less than 0,http://frameworks.act.org/uri/01ff609c-bc4c-11e8-b10e-0242ac120003
d310b122-2923-5b6f-bd65-72898c185fb1,45,Trial and Error/Guess and Check,http://frameworks.act.org/ims/case/v1p0/d310b122-2923-5b6f-bd65-72898c185fb1
01b50880-bc4c-11e8-bd13-0242ac120003,45,Understanding the measurement of time,http://frameworks.act.org/uri/01b50880-bc4c-11e8-bd13-0242ac120003
01a23674-bc4c-11e8-993c-0242ac120003,44,Draw and identify 1- and 0-line angles,http://frameworks.act.org/uri/01a23674-bc4c-11e8-993c-0242ac120003
02bc0594-bc4c-11e8-84b3-0242ac120003,44,Identifying and creating quadratic models for data,http://frameworks.act.org/uri/02bc0594-bc4c-11e8-84b3-0242ac120003
744b41db-d67b-5a7b-92c3-257dc4b6a7a9,44,Vectors in 2-Space and 3-Space,http://frameworks.act.org/ims/case/v1p0/744b41db-d67b-5a7b-92c3-257dc4b6a7a9
01972dd8-bc4c-11e8-a15b-0242ac120003,44,Draw and label a point on a line segment,http://frameworks.act.org/uri/01972dd8-bc4c-11e8-a15b-0242ac120003
